,VideoIdx,Class,Image,FrameIdx,t0
367,V2,1,EmbryonVideoClassif/Frames/V2/68.png,68.png,23.75
368,V2,1,EmbryonVideoClassif/Frames/V2/69.png,69.png,23.75
369,V2,1,EmbryonVideoClassif/Frames/V2/70.png,70.png,23.75
370,V2,1,EmbryonVideoClassif/Frames/V2/71.png,71.png,23.75
371,V2,1,EmbryonVideoClassif/Frames/V2/72.png,72.png,23.75
372,V2,1,EmbryonVideoClassif/Frames/V2/73.png,73.png,23.75
373,V2,1,EmbryonVideoClassif/Frames/V2/74.png,74.png,23.75
374,V2,1,EmbryonVideoClassif/Frames/V2/75.png,75.png,23.75
375,V2,1,EmbryonVideoClassif/Frames/V2/76.png,76.png,23.75
376,V2,1,EmbryonVideoClassif/Frames/V2/77.png,77.png,23.75
377,V2,1,EmbryonVideoClassif/Frames/V2/78.png,78.png,23.75
378,V2,1,EmbryonVideoClassif/Frames/V2/79.png,79.png,23.75
379,V2,1,EmbryonVideoClassif/Frames/V2/80.png,80.png,23.75
380,V2,1,EmbryonVideoClassif/Frames/V2/81.png,81.png,23.75
381,V2,1,EmbryonVideoClassif/Frames/V2/82.png,82.png,23.75
382,V2,1,EmbryonVideoClassif/Frames/V2/83.png,83.png,23.75
383,V2,1,EmbryonVideoClassif/Frames/V2/84.png,84.png,23.75
384,V2,1,EmbryonVideoClassif/Frames/V2/85.png,85.png,23.75
385,V2,1,EmbryonVideoClassif/Frames/V2/86.png,86.png,23.75
386,V2,1,EmbryonVideoClassif/Frames/V2/87.png,87.png,23.75
387,V2,1,EmbryonVideoClassif/Frames/V2/88.png,88.png,23.75
388,V2,1,EmbryonVideoClassif/Frames/V2/89.png,89.png,23.75
389,V2,1,EmbryonVideoClassif/Frames/V2/90.png,90.png,23.75
390,V2,1,EmbryonVideoClassif/Frames/V2/91.png,91.png,23.75
391,V2,1,EmbryonVideoClassif/Frames/V2/92.png,92.png,23.75
392,V2,1,EmbryonVideoClassif/Frames/V2/93.png,93.png,23.75
393,V2,1,EmbryonVideoClassif/Frames/V2/94.png,94.png,23.75
394,V2,1,EmbryonVideoClassif/Frames/V2/95.png,95.png,23.75
395,V2,1,EmbryonVideoClassif/Frames/V2/96.png,96.png,23.75
396,V2,1,EmbryonVideoClassif/Frames/V2/97.png,97.png,23.75
397,V2,1,EmbryonVideoClassif/Frames/V2/98.png,98.png,23.75
398,V2,1,EmbryonVideoClassif/Frames/V2/99.png,99.png,23.75
399,V2,1,EmbryonVideoClassif/Frames/V2/100.png,100.png,23.75
400,V2,1,EmbryonVideoClassif/Frames/V2/101.png,101.png,23.75
401,V2,1,EmbryonVideoClassif/Frames/V2/102.png,102.png,23.75
402,V2,1,EmbryonVideoClassif/Frames/V2/103.png,103.png,23.75
403,V2,1,EmbryonVideoClassif/Frames/V2/104.png,104.png,23.75
404,V2,1,EmbryonVideoClassif/Frames/V2/105.png,105.png,23.75
405,V2,1,EmbryonVideoClassif/Frames/V2/106.png,106.png,23.75
406,V2,1,EmbryonVideoClassif/Frames/V2/107.png,107.png,23.75
407,V2,1,EmbryonVideoClassif/Frames/V2/108.png,108.png,23.75
408,V2,1,EmbryonVideoClassif/Frames/V2/109.png,109.png,23.75
409,V2,1,EmbryonVideoClassif/Frames/V2/110.png,110.png,23.75
410,V2,1,EmbryonVideoClassif/Frames/V2/111.png,111.png,23.75
411,V2,1,EmbryonVideoClassif/Frames/V2/112.png,112.png,23.75
412,V2,1,EmbryonVideoClassif/Frames/V2/113.png,113.png,23.75
413,V2,1,EmbryonVideoClassif/Frames/V2/114.png,114.png,23.75
414,V2,1,EmbryonVideoClassif/Frames/V2/115.png,115.png,23.75
415,V2,1,EmbryonVideoClassif/Frames/V2/116.png,116.png,23.75
416,V2,1,EmbryonVideoClassif/Frames/V2/117.png,117.png,23.75
417,V2,1,EmbryonVideoClassif/Frames/V2/118.png,118.png,23.75
418,V2,1,EmbryonVideoClassif/Frames/V2/119.png,119.png,23.75
419,V2,1,EmbryonVideoClassif/Frames/V2/120.png,120.png,23.75
420,V2,1,EmbryonVideoClassif/Frames/V2/121.png,121.png,23.75
421,V2,1,EmbryonVideoClassif/Frames/V2/122.png,122.png,23.75
422,V2,1,EmbryonVideoClassif/Frames/V2/123.png,123.png,23.75
423,V2,1,EmbryonVideoClassif/Frames/V2/124.png,124.png,23.75
424,V2,1,EmbryonVideoClassif/Frames/V2/125.png,125.png,23.75
425,V2,1,EmbryonVideoClassif/Frames/V2/126.png,126.png,23.75
426,V2,1,EmbryonVideoClassif/Frames/V2/127.png,127.png,23.75
427,V2,1,EmbryonVideoClassif/Frames/V2/128.png,128.png,23.75
428,V2,1,EmbryonVideoClassif/Frames/V2/129.png,129.png,23.75
429,V2,1,EmbryonVideoClassif/Frames/V2/130.png,130.png,23.75
430,V2,1,EmbryonVideoClassif/Frames/V2/131.png,131.png,23.75
431,V2,1,EmbryonVideoClassif/Frames/V2/132.png,132.png,23.75
432,V2,1,EmbryonVideoClassif/Frames/V2/133.png,133.png,23.75
433,V2,1,EmbryonVideoClassif/Frames/V2/134.png,134.png,23.75
434,V2,1,EmbryonVideoClassif/Frames/V2/135.png,135.png,23.75
435,V2,1,EmbryonVideoClassif/Frames/V2/136.png,136.png,23.75
436,V2,1,EmbryonVideoClassif/Frames/V2/137.png,137.png,23.75
437,V2,1,EmbryonVideoClassif/Frames/V2/138.png,138.png,23.75
438,V2,1,EmbryonVideoClassif/Frames/V2/139.png,139.png,23.75
439,V2,1,EmbryonVideoClassif/Frames/V2/140.png,140.png,23.75
440,V2,1,EmbryonVideoClassif/Frames/V2/141.png,141.png,23.75
441,V2,1,EmbryonVideoClassif/Frames/V2/142.png,142.png,23.75
442,V2,1,EmbryonVideoClassif/Frames/V2/143.png,143.png,23.75
443,V2,1,EmbryonVideoClassif/Frames/V2/144.png,144.png,23.75
444,V2,1,EmbryonVideoClassif/Frames/V2/145.png,145.png,23.75
445,V2,1,EmbryonVideoClassif/Frames/V2/146.png,146.png,23.75
446,V2,1,EmbryonVideoClassif/Frames/V2/147.png,147.png,23.75
447,V2,1,EmbryonVideoClassif/Frames/V2/148.png,148.png,23.75
448,V2,1,EmbryonVideoClassif/Frames/V2/149.png,149.png,23.75
449,V2,1,EmbryonVideoClassif/Frames/V2/150.png,150.png,23.75
450,V2,1,EmbryonVideoClassif/Frames/V2/151.png,151.png,23.75
451,V2,1,EmbryonVideoClassif/Frames/V2/152.png,152.png,23.75
452,V2,1,EmbryonVideoClassif/Frames/V2/153.png,153.png,23.75
453,V2,1,EmbryonVideoClassif/Frames/V2/154.png,154.png,23.75
454,V2,1,EmbryonVideoClassif/Frames/V2/155.png,155.png,23.75
455,V2,1,EmbryonVideoClassif/Frames/V2/156.png,156.png,23.75
456,V2,1,EmbryonVideoClassif/Frames/V2/157.png,157.png,23.75
457,V2,1,EmbryonVideoClassif/Frames/V2/158.png,158.png,23.75
458,V2,1,EmbryonVideoClassif/Frames/V2/159.png,159.png,23.75
459,V2,1,EmbryonVideoClassif/Frames/V2/160.png,160.png,23.75
460,V2,1,EmbryonVideoClassif/Frames/V2/161.png,161.png,23.75
461,V2,1,EmbryonVideoClassif/Frames/V2/162.png,162.png,23.75
462,V2,1,EmbryonVideoClassif/Frames/V2/163.png,163.png,23.75
463,V2,1,EmbryonVideoClassif/Frames/V2/164.png,164.png,23.75
464,V2,1,EmbryonVideoClassif/Frames/V2/165.png,165.png,23.75
465,V2,1,EmbryonVideoClassif/Frames/V2/166.png,166.png,23.75
466,V2,1,EmbryonVideoClassif/Frames/V2/167.png,167.png,23.75
467,V2,1,EmbryonVideoClassif/Frames/V2/168.png,168.png,23.75
468,V2,1,EmbryonVideoClassif/Frames/V2/169.png,169.png,23.75
469,V2,1,EmbryonVideoClassif/Frames/V2/170.png,170.png,23.75
470,V2,1,EmbryonVideoClassif/Frames/V2/171.png,171.png,23.75
471,V2,1,EmbryonVideoClassif/Frames/V2/172.png,172.png,23.75
472,V2,1,EmbryonVideoClassif/Frames/V2/173.png,173.png,23.75
473,V2,1,EmbryonVideoClassif/Frames/V2/174.png,174.png,23.75
474,V2,1,EmbryonVideoClassif/Frames/V2/175.png,175.png,23.75
475,V2,1,EmbryonVideoClassif/Frames/V2/176.png,176.png,23.75
476,V2,1,EmbryonVideoClassif/Frames/V2/177.png,177.png,23.75
477,V2,1,EmbryonVideoClassif/Frames/V2/178.png,178.png,23.75
478,V2,1,EmbryonVideoClassif/Frames/V2/179.png,179.png,23.75
479,V2,1,EmbryonVideoClassif/Frames/V2/180.png,180.png,23.75
480,V2,1,EmbryonVideoClassif/Frames/V2/181.png,181.png,23.75
481,V2,1,EmbryonVideoClassif/Frames/V2/182.png,182.png,23.75
482,V2,1,EmbryonVideoClassif/Frames/V2/183.png,183.png,23.75
483,V2,1,EmbryonVideoClassif/Frames/V2/184.png,184.png,23.75
484,V2,1,EmbryonVideoClassif/Frames/V2/185.png,185.png,23.75
485,V2,1,EmbryonVideoClassif/Frames/V2/186.png,186.png,23.75
486,V2,1,EmbryonVideoClassif/Frames/V2/187.png,187.png,23.75
487,V2,1,EmbryonVideoClassif/Frames/V2/188.png,188.png,23.75
488,V2,1,EmbryonVideoClassif/Frames/V2/189.png,189.png,23.75
489,V2,1,EmbryonVideoClassif/Frames/V2/190.png,190.png,23.75
490,V2,1,EmbryonVideoClassif/Frames/V2/191.png,191.png,23.75
491,V2,1,EmbryonVideoClassif/Frames/V2/192.png,192.png,23.75
492,V2,1,EmbryonVideoClassif/Frames/V2/193.png,193.png,23.75
493,V2,1,EmbryonVideoClassif/Frames/V2/194.png,194.png,23.75
494,V2,1,EmbryonVideoClassif/Frames/V2/195.png,195.png,23.75
495,V2,1,EmbryonVideoClassif/Frames/V2/196.png,196.png,23.75
496,V2,1,EmbryonVideoClassif/Frames/V2/197.png,197.png,23.75
497,V2,1,EmbryonVideoClassif/Frames/V2/198.png,198.png,23.75
498,V2,1,EmbryonVideoClassif/Frames/V2/199.png,199.png,23.75
499,V2,1,EmbryonVideoClassif/Frames/V2/200.png,200.png,23.75
500,V2,1,EmbryonVideoClassif/Frames/V2/201.png,201.png,23.75
501,V2,1,EmbryonVideoClassif/Frames/V2/202.png,202.png,23.75
502,V2,1,EmbryonVideoClassif/Frames/V2/203.png,203.png,23.75
503,V2,1,EmbryonVideoClassif/Frames/V2/204.png,204.png,23.75
504,V2,1,EmbryonVideoClassif/Frames/V2/205.png,205.png,23.75
505,V2,1,EmbryonVideoClassif/Frames/V2/206.png,206.png,23.75
506,V2,1,EmbryonVideoClassif/Frames/V2/207.png,207.png,23.75
507,V2,1,EmbryonVideoClassif/Frames/V2/208.png,208.png,23.75
508,V2,1,EmbryonVideoClassif/Frames/V2/209.png,209.png,23.75
509,V2,1,EmbryonVideoClassif/Frames/V2/210.png,210.png,23.75
510,V2,1,EmbryonVideoClassif/Frames/V2/211.png,211.png,23.75
511,V2,1,EmbryonVideoClassif/Frames/V2/212.png,212.png,23.75
512,V2,1,EmbryonVideoClassif/Frames/V2/213.png,213.png,23.75
513,V2,1,EmbryonVideoClassif/Frames/V2/214.png,214.png,23.75
514,V2,1,EmbryonVideoClassif/Frames/V2/215.png,215.png,23.75
515,V2,1,EmbryonVideoClassif/Frames/V2/216.png,216.png,23.75
516,V2,1,EmbryonVideoClassif/Frames/V2/217.png,217.png,23.75
517,V2,1,EmbryonVideoClassif/Frames/V2/218.png,218.png,23.75
518,V2,1,EmbryonVideoClassif/Frames/V2/219.png,219.png,23.75
519,V2,1,EmbryonVideoClassif/Frames/V2/220.png,220.png,23.75
520,V2,1,EmbryonVideoClassif/Frames/V2/221.png,221.png,23.75
521,V2,1,EmbryonVideoClassif/Frames/V2/222.png,222.png,23.75
522,V2,1,EmbryonVideoClassif/Frames/V2/223.png,223.png,23.75
523,V2,1,EmbryonVideoClassif/Frames/V2/224.png,224.png,23.75
524,V2,1,EmbryonVideoClassif/Frames/V2/225.png,225.png,23.75
525,V2,1,EmbryonVideoClassif/Frames/V2/226.png,226.png,23.75
526,V2,1,EmbryonVideoClassif/Frames/V2/227.png,227.png,23.75
527,V2,1,EmbryonVideoClassif/Frames/V2/228.png,228.png,23.75
528,V2,1,EmbryonVideoClassif/Frames/V2/229.png,229.png,23.75
529,V2,1,EmbryonVideoClassif/Frames/V2/230.png,230.png,23.75
530,V2,1,EmbryonVideoClassif/Frames/V2/231.png,231.png,23.75
531,V2,1,EmbryonVideoClassif/Frames/V2/232.png,232.png,23.75
532,V2,1,EmbryonVideoClassif/Frames/V2/233.png,233.png,23.75
533,V2,1,EmbryonVideoClassif/Frames/V2/234.png,234.png,23.75
534,V2,1,EmbryonVideoClassif/Frames/V2/235.png,235.png,23.75
535,V2,1,EmbryonVideoClassif/Frames/V2/236.png,236.png,23.75
536,V2,1,EmbryonVideoClassif/Frames/V2/237.png,237.png,23.75
537,V2,1,EmbryonVideoClassif/Frames/V2/238.png,238.png,23.75
538,V2,1,EmbryonVideoClassif/Frames/V2/239.png,239.png,23.75
539,V2,1,EmbryonVideoClassif/Frames/V2/240.png,240.png,23.75
540,V2,1,EmbryonVideoClassif/Frames/V2/241.png,241.png,23.75
541,V2,1,EmbryonVideoClassif/Frames/V2/242.png,242.png,23.75
542,V2,1,EmbryonVideoClassif/Frames/V2/243.png,243.png,23.75
543,V2,1,EmbryonVideoClassif/Frames/V2/244.png,244.png,23.75
544,V2,1,EmbryonVideoClassif/Frames/V2/245.png,245.png,23.75
545,V2,1,EmbryonVideoClassif/Frames/V2/246.png,246.png,23.75
546,V2,1,EmbryonVideoClassif/Frames/V2/247.png,247.png,23.75
547,V2,1,EmbryonVideoClassif/Frames/V2/248.png,248.png,23.75
548,V2,1,EmbryonVideoClassif/Frames/V2/249.png,249.png,23.75
549,V2,1,EmbryonVideoClassif/Frames/V2/250.png,250.png,23.75
550,V2,1,EmbryonVideoClassif/Frames/V2/251.png,251.png,23.75
551,V2,1,EmbryonVideoClassif/Frames/V2/252.png,252.png,23.75
552,V2,1,EmbryonVideoClassif/Frames/V2/253.png,253.png,23.75
553,V2,1,EmbryonVideoClassif/Frames/V2/254.png,254.png,23.75
554,V2,1,EmbryonVideoClassif/Frames/V2/255.png,255.png,23.75
555,V2,1,EmbryonVideoClassif/Frames/V2/256.png,256.png,23.75
556,V2,1,EmbryonVideoClassif/Frames/V2/257.png,257.png,23.75
557,V2,1,EmbryonVideoClassif/Frames/V2/258.png,258.png,23.75
558,V2,1,EmbryonVideoClassif/Frames/V2/259.png,259.png,23.75
559,V2,1,EmbryonVideoClassif/Frames/V2/260.png,260.png,23.75
560,V2,1,EmbryonVideoClassif/Frames/V2/261.png,261.png,23.75
561,V2,1,EmbryonVideoClassif/Frames/V2/262.png,262.png,23.75
562,V2,1,EmbryonVideoClassif/Frames/V2/263.png,263.png,23.75
563,V2,1,EmbryonVideoClassif/Frames/V2/264.png,264.png,23.75
564,V2,1,EmbryonVideoClassif/Frames/V2/265.png,265.png,23.75
565,V2,1,EmbryonVideoClassif/Frames/V2/266.png,266.png,23.75
566,V2,1,EmbryonVideoClassif/Frames/V2/267.png,267.png,23.75
567,V2,1,EmbryonVideoClassif/Frames/V2/268.png,268.png,23.75
568,V2,1,EmbryonVideoClassif/Frames/V2/269.png,269.png,23.75
569,V2,1,EmbryonVideoClassif/Frames/V2/270.png,270.png,23.75
570,V2,1,EmbryonVideoClassif/Frames/V2/271.png,271.png,23.75
571,V2,1,EmbryonVideoClassif/Frames/V2/272.png,272.png,23.75
572,V2,1,EmbryonVideoClassif/Frames/V2/273.png,273.png,23.75
573,V2,1,EmbryonVideoClassif/Frames/V2/274.png,274.png,23.75
574,V2,1,EmbryonVideoClassif/Frames/V2/275.png,275.png,23.75
575,V2,1,EmbryonVideoClassif/Frames/V2/276.png,276.png,23.75
576,V2,1,EmbryonVideoClassif/Frames/V2/277.png,277.png,23.75
577,V2,1,EmbryonVideoClassif/Frames/V2/278.png,278.png,23.75
578,V2,1,EmbryonVideoClassif/Frames/V2/279.png,279.png,23.75
579,V2,1,EmbryonVideoClassif/Frames/V2/280.png,280.png,23.75
580,V2,1,EmbryonVideoClassif/Frames/V2/281.png,281.png,23.75
581,V2,1,EmbryonVideoClassif/Frames/V2/282.png,282.png,23.75
582,V2,1,EmbryonVideoClassif/Frames/V2/283.png,283.png,23.75
583,V2,1,EmbryonVideoClassif/Frames/V2/284.png,284.png,23.75
584,V2,1,EmbryonVideoClassif/Frames/V2/285.png,285.png,23.75
585,V2,1,EmbryonVideoClassif/Frames/V2/286.png,286.png,23.75
586,V2,1,EmbryonVideoClassif/Frames/V2/287.png,287.png,23.75
587,V2,1,EmbryonVideoClassif/Frames/V2/288.png,288.png,23.75
588,V2,1,EmbryonVideoClassif/Frames/V2/289.png,289.png,23.75
589,V2,1,EmbryonVideoClassif/Frames/V2/290.png,290.png,23.75
590,V2,1,EmbryonVideoClassif/Frames/V2/291.png,291.png,23.75
591,V2,1,EmbryonVideoClassif/Frames/V2/292.png,292.png,23.75
592,V2,1,EmbryonVideoClassif/Frames/V2/293.png,293.png,23.75
593,V2,1,EmbryonVideoClassif/Frames/V2/294.png,294.png,23.75
594,V2,1,EmbryonVideoClassif/Frames/V2/295.png,295.png,23.75
595,V2,1,EmbryonVideoClassif/Frames/V2/296.png,296.png,23.75
596,V2,1,EmbryonVideoClassif/Frames/V2/297.png,297.png,23.75
597,V2,1,EmbryonVideoClassif/Frames/V2/298.png,298.png,23.75
598,V2,1,EmbryonVideoClassif/Frames/V2/299.png,299.png,23.75
599,V2,1,EmbryonVideoClassif/Frames/V2/300.png,300.png,23.75
600,V4,0,EmbryonVideoClassif/Frames/V4/1.png,1.png,23.75
601,V4,0,EmbryonVideoClassif/Frames/V4/2.png,2.png,23.75
602,V4,0,EmbryonVideoClassif/Frames/V4/3.png,3.png,23.75
603,V4,0,EmbryonVideoClassif/Frames/V4/4.png,4.png,23.75
604,V4,0,EmbryonVideoClassif/Frames/V4/5.png,5.png,23.75
605,V4,0,EmbryonVideoClassif/Frames/V4/6.png,6.png,23.75
606,V4,0,EmbryonVideoClassif/Frames/V4/7.png,7.png,23.75
607,V4,0,EmbryonVideoClassif/Frames/V4/8.png,8.png,23.75
608,V4,0,EmbryonVideoClassif/Frames/V4/9.png,9.png,23.75
609,V4,0,EmbryonVideoClassif/Frames/V4/10.png,10.png,23.75
610,V4,0,EmbryonVideoClassif/Frames/V4/11.png,11.png,23.75
611,V4,0,EmbryonVideoClassif/Frames/V4/12.png,12.png,23.75
612,V4,0,EmbryonVideoClassif/Frames/V4/13.png,13.png,23.75
613,V4,0,EmbryonVideoClassif/Frames/V4/14.png,14.png,23.75
614,V4,0,EmbryonVideoClassif/Frames/V4/15.png,15.png,23.75
615,V4,0,EmbryonVideoClassif/Frames/V4/16.png,16.png,23.75
616,V4,0,EmbryonVideoClassif/Frames/V4/17.png,17.png,23.75
617,V4,0,EmbryonVideoClassif/Frames/V4/18.png,18.png,23.75
618,V4,0,EmbryonVideoClassif/Frames/V4/19.png,19.png,23.75
619,V4,0,EmbryonVideoClassif/Frames/V4/20.png,20.png,23.75
620,V4,0,EmbryonVideoClassif/Frames/V4/21.png,21.png,23.75
621,V4,0,EmbryonVideoClassif/Frames/V4/22.png,22.png,23.75
622,V4,0,EmbryonVideoClassif/Frames/V4/23.png,23.png,23.75
623,V4,0,EmbryonVideoClassif/Frames/V4/24.png,24.png,23.75
624,V4,0,EmbryonVideoClassif/Frames/V4/25.png,25.png,23.75
625,V4,0,EmbryonVideoClassif/Frames/V4/26.png,26.png,23.75
626,V4,0,EmbryonVideoClassif/Frames/V4/27.png,27.png,23.75
627,V4,0,EmbryonVideoClassif/Frames/V4/28.png,28.png,23.75
628,V4,0,EmbryonVideoClassif/Frames/V4/29.png,29.png,23.75
629,V4,0,EmbryonVideoClassif/Frames/V4/30.png,30.png,23.75
630,V4,0,EmbryonVideoClassif/Frames/V4/31.png,31.png,23.75
631,V4,0,EmbryonVideoClassif/Frames/V4/32.png,32.png,23.75
632,V4,0,EmbryonVideoClassif/Frames/V4/33.png,33.png,23.75
633,V4,0,EmbryonVideoClassif/Frames/V4/34.png,34.png,23.75
634,V4,0,EmbryonVideoClassif/Frames/V4/35.png,35.png,23.75
635,V4,0,EmbryonVideoClassif/Frames/V4/36.png,36.png,23.75
636,V4,0,EmbryonVideoClassif/Frames/V4/37.png,37.png,23.75
637,V4,0,EmbryonVideoClassif/Frames/V4/38.png,38.png,23.75
638,V4,0,EmbryonVideoClassif/Frames/V4/39.png,39.png,23.75
639,V4,0,EmbryonVideoClassif/Frames/V4/40.png,40.png,23.75
640,V4,0,EmbryonVideoClassif/Frames/V4/41.png,41.png,23.75
641,V4,0,EmbryonVideoClassif/Frames/V4/42.png,42.png,23.75
642,V4,0,EmbryonVideoClassif/Frames/V4/43.png,43.png,23.75
643,V4,0,EmbryonVideoClassif/Frames/V4/44.png,44.png,23.75
644,V4,0,EmbryonVideoClassif/Frames/V4/45.png,45.png,23.75
645,V4,0,EmbryonVideoClassif/Frames/V4/46.png,46.png,23.75
646,V4,0,EmbryonVideoClassif/Frames/V4/47.png,47.png,23.75
647,V4,0,EmbryonVideoClassif/Frames/V4/48.png,48.png,23.75
648,V4,0,EmbryonVideoClassif/Frames/V4/49.png,49.png,23.75
649,V4,0,EmbryonVideoClassif/Frames/V4/50.png,50.png,23.75
650,V4,0,EmbryonVideoClassif/Frames/V4/51.png,51.png,23.75
651,V4,0,EmbryonVideoClassif/Frames/V4/52.png,52.png,23.75
652,V4,0,EmbryonVideoClassif/Frames/V4/53.png,53.png,23.75
653,V4,0,EmbryonVideoClassif/Frames/V4/54.png,54.png,23.75
654,V4,0,EmbryonVideoClassif/Frames/V4/55.png,55.png,23.75
655,V4,0,EmbryonVideoClassif/Frames/V4/56.png,56.png,23.75
656,V4,0,EmbryonVideoClassif/Frames/V4/57.png,57.png,23.75
657,V4,0,EmbryonVideoClassif/Frames/V4/58.png,58.png,23.75
658,V4,0,EmbryonVideoClassif/Frames/V4/59.png,59.png,23.75
659,V4,0,EmbryonVideoClassif/Frames/V4/60.png,60.png,23.75
660,V4,0,EmbryonVideoClassif/Frames/V4/61.png,61.png,23.75
661,V4,0,EmbryonVideoClassif/Frames/V4/62.png,62.png,23.75
662,V4,0,EmbryonVideoClassif/Frames/V4/63.png,63.png,23.75
663,V4,0,EmbryonVideoClassif/Frames/V4/64.png,64.png,23.75
664,V4,0,EmbryonVideoClassif/Frames/V4/65.png,65.png,23.75
665,V4,0,EmbryonVideoClassif/Frames/V4/66.png,66.png,23.75
666,V4,0,EmbryonVideoClassif/Frames/V4/67.png,67.png,23.75
667,V4,0,EmbryonVideoClassif/Frames/V4/68.png,68.png,23.75
668,V4,0,EmbryonVideoClassif/Frames/V4/69.png,69.png,23.75
669,V4,0,EmbryonVideoClassif/Frames/V4/70.png,70.png,23.75
670,V4,0,EmbryonVideoClassif/Frames/V4/71.png,71.png,23.75
671,V4,0,EmbryonVideoClassif/Frames/V4/72.png,72.png,23.75
672,V4,0,EmbryonVideoClassif/Frames/V4/73.png,73.png,23.75
673,V4,0,EmbryonVideoClassif/Frames/V4/74.png,74.png,23.75
674,V4,0,EmbryonVideoClassif/Frames/V4/75.png,75.png,23.75
675,V4,0,EmbryonVideoClassif/Frames/V4/76.png,76.png,23.75
676,V4,0,EmbryonVideoClassif/Frames/V4/77.png,77.png,23.75
677,V4,0,EmbryonVideoClassif/Frames/V4/78.png,78.png,23.75
678,V4,0,EmbryonVideoClassif/Frames/V4/79.png,79.png,23.75
679,V4,0,EmbryonVideoClassif/Frames/V4/80.png,80.png,23.75
680,V4,0,EmbryonVideoClassif/Frames/V4/81.png,81.png,23.75
681,V4,0,EmbryonVideoClassif/Frames/V4/82.png,82.png,23.75
682,V4,0,EmbryonVideoClassif/Frames/V4/83.png,83.png,23.75
683,V4,0,EmbryonVideoClassif/Frames/V4/84.png,84.png,23.75
684,V4,0,EmbryonVideoClassif/Frames/V4/85.png,85.png,23.75
685,V4,0,EmbryonVideoClassif/Frames/V4/86.png,86.png,23.75
686,V4,0,EmbryonVideoClassif/Frames/V4/87.png,87.png,23.75
687,V4,0,EmbryonVideoClassif/Frames/V4/88.png,88.png,23.75
688,V4,0,EmbryonVideoClassif/Frames/V4/89.png,89.png,23.75
689,V4,0,EmbryonVideoClassif/Frames/V4/90.png,90.png,23.75
690,V4,0,EmbryonVideoClassif/Frames/V4/91.png,91.png,23.75
691,V4,0,EmbryonVideoClassif/Frames/V4/92.png,92.png,23.75
692,V4,0,EmbryonVideoClassif/Frames/V4/93.png,93.png,23.75
693,V4,0,EmbryonVideoClassif/Frames/V4/94.png,94.png,23.75
694,V4,0,EmbryonVideoClassif/Frames/V4/95.png,95.png,23.75
695,V4,0,EmbryonVideoClassif/Frames/V4/96.png,96.png,23.75
696,V4,0,EmbryonVideoClassif/Frames/V4/97.png,97.png,23.75
697,V4,0,EmbryonVideoClassif/Frames/V4/98.png,98.png,23.75
698,V4,0,EmbryonVideoClassif/Frames/V4/99.png,99.png,23.75
699,V4,0,EmbryonVideoClassif/Frames/V4/100.png,100.png,23.75
700,V4,0,EmbryonVideoClassif/Frames/V4/101.png,101.png,23.75
701,V4,0,EmbryonVideoClassif/Frames/V4/102.png,102.png,23.75
702,V4,0,EmbryonVideoClassif/Frames/V4/103.png,103.png,23.75
703,V4,0,EmbryonVideoClassif/Frames/V4/104.png,104.png,23.75
704,V4,0,EmbryonVideoClassif/Frames/V4/105.png,105.png,23.75
705,V4,0,EmbryonVideoClassif/Frames/V4/106.png,106.png,23.75
706,V4,0,EmbryonVideoClassif/Frames/V4/107.png,107.png,23.75
707,V4,0,EmbryonVideoClassif/Frames/V4/108.png,108.png,23.75
708,V4,0,EmbryonVideoClassif/Frames/V4/109.png,109.png,23.75
709,V4,0,EmbryonVideoClassif/Frames/V4/110.png,110.png,23.75
710,V4,0,EmbryonVideoClassif/Frames/V4/111.png,111.png,23.75
711,V4,0,EmbryonVideoClassif/Frames/V4/112.png,112.png,23.75
712,V4,0,EmbryonVideoClassif/Frames/V4/113.png,113.png,23.75
713,V4,0,EmbryonVideoClassif/Frames/V4/114.png,114.png,23.75
714,V4,0,EmbryonVideoClassif/Frames/V4/115.png,115.png,23.75
715,V4,0,EmbryonVideoClassif/Frames/V4/116.png,116.png,23.75
716,V4,0,EmbryonVideoClassif/Frames/V4/117.png,117.png,23.75
717,V4,0,EmbryonVideoClassif/Frames/V4/118.png,118.png,23.75
718,V4,0,EmbryonVideoClassif/Frames/V4/119.png,119.png,23.75
719,V4,0,EmbryonVideoClassif/Frames/V4/120.png,120.png,23.75
720,V4,0,EmbryonVideoClassif/Frames/V4/121.png,121.png,23.75
721,V4,0,EmbryonVideoClassif/Frames/V4/122.png,122.png,23.75
722,V4,0,EmbryonVideoClassif/Frames/V4/123.png,123.png,23.75
723,V4,0,EmbryonVideoClassif/Frames/V4/124.png,124.png,23.75
724,V4,0,EmbryonVideoClassif/Frames/V4/125.png,125.png,23.75
725,V4,0,EmbryonVideoClassif/Frames/V4/126.png,126.png,23.75
726,V4,0,EmbryonVideoClassif/Frames/V4/127.png,127.png,23.75
727,V4,0,EmbryonVideoClassif/Frames/V4/128.png,128.png,23.75
728,V4,0,EmbryonVideoClassif/Frames/V4/129.png,129.png,23.75
729,V4,0,EmbryonVideoClassif/Frames/V4/130.png,130.png,23.75
730,V4,0,EmbryonVideoClassif/Frames/V4/131.png,131.png,23.75
731,V4,0,EmbryonVideoClassif/Frames/V4/132.png,132.png,23.75
732,V4,0,EmbryonVideoClassif/Frames/V4/133.png,133.png,23.75
733,V4,0,EmbryonVideoClassif/Frames/V4/134.png,134.png,23.75
